"training_completed","business_division","department","engagement_score","tenure","leadership_score","overtime","incidents","duration_elearning","time_in_title","delta_trainings_last_year","risk_of_leaving","rating"
0,"AM","POR",3,10,5.52943431061536,36,2,162,9,5,0.586580881360434,NA
1,"SB","QHA",3,9,5.2533288865097,55,1,104,16,5,0.499888424633232,NA
1,"WM","POR",3,16,6.22903408574243,60,1,119,11,2,0.654213045502735,NA
1,"SB","AML",3,9,6.75356000662333,48,2,118,18,5,0.605845827581238,NA
0,"IB","POR",2,11,4.85951996056297,24,2,135,13,7,0.47587466574074,NA
1,"SB","HDO",4,12,4.58639935040326,41,2,91,18,5,0.414239265934525,NA
1,"IB","POR",3,6,5.79939179792405,38,1,101,17,6,0.50621546565124,NA
1,"SB","HDO",4,9,6.2251279551201,50,1,112,17,4,0.524240508261173,NA
0,"SB","QHA",3,11,3.65740548145917,42,1,172,16,5,0.457743673295165,NA
1,"IB","HDO",3,7,4.98493490064793,42,2,119,23,7,0.393447976462931,NA
1,"WM","NAP",3,14,9.04771970365201,24,1,69,12,2,0.80779799399756,NA
0,"IB","ABD",3,7,5.33105782177103,51,2,136,13,6,0.465153613987579,NA
1,"WM","QHA",4,10,5.40913131057695,45,2,58,20,6,0.399036008122165,NA
1,"IB","ABD",3,12,5.53980113064351,43,1,102,16,4,0.493837454143541,NA
1,"IB","ZEF",2,9,6.38495650730246,34,2,43,10,8,0.574495398480273,NA
1,"WM","ADC",3,12,3.89098661158292,28,1,140,29,4,0.334672209373101,NA
1,"SB","GHL",3,12,5.94191392631873,31,1,135,10,3,0.559425218608669,NA
1,"WM","QHA",4,9,2.72706567641498,71,2,135,21,6,0.245983909606482,NA
1,"WM","ADC",4,13,4.39503400998069,35,1,83,18,4,0.424679194272408,NA
1,"SB","GHL",3,12,6.83861454275702,38,1,62,14,5,0.638960498099489,NA
1,"AM","POR",3,10,5.9699183508077,35,1,129,15,4,0.512689209104826,NA
1,"IB","NAP",3,15,5.91063813076777,48,1,147,13,2,0.609401061710294,NA
1,"WM","ADC",4,9,4.74118007853201,20,1,89,18,5,0.429457060811003,NA
1,"SB","ZEF",4,10,8.27902016725508,42,1,133,11,2,0.662695424179215,NA
0,"SB","QHA",4,12,3.75500662175133,28,2,162,27,4,0.38958768476328,NA
1,"AM","GLI",3,12,5.5108339751572,41,1,35,16,5,0.357050627255285,NA
0,"IB","ZEF",2,11,3.57720013218599,49,2,174,11,5,0.474174165911587,NA
0,"SB","GHL",4,10,6.54559237290064,40,1,129,9,4,0.60707994262629,NA
0,"AM","POR",2,10,6.77541868947294,46,1,133,21,4,0.649703105486387,NA
0,"IB","ZEF",4,8,7.30238460817284,30,1,135,6,4,0.660062617555927,NA
1,"AM","AML",3,15,5.2349798266388,40,2,85,5,3,0.357540311712551,NA
0,"SB","GHL",3,11,5.8109045766796,49,1,172,13,4,0.636492849758016,NA
0,"SB","POR",3,9,6.0595059173245,47,2,108,12,6,0.435019885194431,NA
0,"WM","ABD",2,13,5.46295542848046,49,2,131,23,5,0.451864860353633,NA
1,"IB","ABD",3,11,4.07951813475627,60,1,101,9,5,0.411481768192579,NA
1,"SB","ZEF",3,10,6.63930508593473,45,1,165,12,4,0.604936898282439,NA
0,"SB","ADC",2,12,4.95966408095504,19,2,146,18,5,0.386529670685308,NA
0,"WM","AML",2,10,5.233350578921,44,1,156,16,5,0.656977404744736,NA
0,"IB","HDO",4,13,4.35087558888195,24,1,209,15,3,0.530522235278285,NA
1,"SB","POR",4,8,5.94706577856564,52,1,53,18,6,0.453495413628946,NA
1,"SB","POR",3,13,6.44291493323175,53,1,122,10,3,0.643377405619934,NA
0,"SB","POR",3,6,6.99938065593306,44,1,84,10,6,0.599013656345144,NA
1,"IB","NAP",4,10,6.65295205684444,56,1,147,10,4,0.628288402377496,NA
1,"IB","HDO",4,14,3.48806845759043,41,1,134,16,4,0.471899591385694,NA
1,"IB","HDO",4,9,6.80065464395589,43,2,65,11,6,0.501878482330742,NA
1,"IB","ABD",3,9,4.92463289286823,57,1,112,13,5,0.519481008045011,NA
1,"AM","GHL",3,11,7.07789335417773,45,1,93,14,4,0.662231806269883,NA
1,"WM","ZEF",3,11,4.83139308991424,33,1,122,15,4,0.491715734798759,NA
1,"SB","POR",3,12,5.48036473484743,53,1,110,12,5,0.55396846110459,NA
0,"AM","GHL",3,9,3.20293297797239,63,1,144,21,5,0.312674735023575,NA
1,"AM","QHA",3,11,6.70305595215604,37,2,125,12,4,0.514233744746269,NA
0,"SB","GHL",3,10,4.57191124458001,31,2,168,15,5,0.343744471313009,NA
1,"AM","ADC",3,10,6.75964510159196,42,1,100,19,5,0.556019265357228,NA
0,"AM","GLI",3,9,5.00857912771749,22,1,146,17,5,0.499443985319684,NA
0,"WM","GHL",3,6,5.6491555340685,58,1,106,16,6,0.420843099443971,NA
1,"SB","ADC",3,9,4.81193538440237,39,1,70,16,6,0.340713682356885,NA
1,"AM","ADC",4,13,5.88886834666247,46,1,62,9,4,0.491645628088445,NA
0,"IB","ABD",4,11,5.5699328182534,35,2,238,9,2,0.682134826346164,NA
0,"WM","ZEF",3,10,4.06046704092978,30,2,112,15,6,0.377219762657896,NA
1,"SB","AML",3,13,7.46486684627351,59,1,119,12,3,0.709783095163834,NA
1,"AM","GLI",3,14,6.60681083082938,50,1,124,10,3,0.706651440521695,NA
1,"IB","ABD",3,4,2.2022926433303,42,1,125,16,7,0.151038812658773,NA
1,"IB","ZEF",3,8,6.92980472809592,51,1,118,13,4,0.561790506071787,NA
1,"SB","POR",4,9,7.23509862227908,61,1,148,15,3,0.576107133671781,NA
1,"IB","POR",2,16,6.89353430903035,39,1,73,8,4,0.715452815588556,NA
1,"SB","GHL",4,6,4.47880114226026,51,1,109,22,6,0.365811388093649,NA
1,"WM","ADC",3,13,6.18630002524223,28,1,97,12,5,0.669729294686607,NA
1,"AM","QHA",3,10,4.18830819720945,38,1,98,11,5,0.436676561466016,NA
1,"SB","QHA",2,10,6.43964787008445,49,1,133,13,4,0.638084601269819,NA
1,"IB","ABD",3,8,5.91396398194949,42,1,139,14,5,0.568276415181201,NA
1,"SB","POR",4,7,8.16900280221152,37,2,134,7,4,0.627328714585376,NA
1,"IB","HDO",3,11,8.27889736516579,37,2,138,8,4,0.854064849094881,NA
1,"SB","ABD",3,11,6.24142183382333,54,1,72,18,5,0.52376207534695,NA
0,"IB","HDO",3,14,2.91443333027824,37,2,206,13,4,0.332903208796068,NA
1,"WM","GLI",2,10,6.95181198820977,26,1,107,12,5,0.724090940654807,NA
0,"SB","GLI",3,9,4.63377976484654,60,2,149,15,5,0.419870015728086,NA
1,"WM","POR",3,10,5.91707747100651,60,1,103,18,4,0.435059714358195,NA
1,"WM","ADC",5,9,5.00134908659044,57,1,124,8,4,0.363987951322216,NA
1,"WM","QHA",3,10,6.08694026301723,46,1,57,19,5,0.613784962805045,NA
0,"IB","GHL",3,12,6.47258182017373,59,2,122,24,5,0.497386948012049,NA
1,"WM","ABD",3,10,4.84087828675173,44,1,80,21,6,0.328361555801534,NA
1,"WM","AML",3,11,4.93265056961219,24,1,143,21,5,0.577630811971561,NA
1,"WM","POR",3,9,6.35268099929647,49,1,116,18,5,0.577157351170919,NA
1,"WM","GLI",4,8,5.62723306175362,39,1,133,18,3,0.327587982802271,NA
0,"AM","HDO",3,10,5.12945995168959,55,2,150,15,5,0.473464982454509,NA
1,"WM","POR",3,9,7.8796306987869,20,1,165,11,4,0.784233308132288,NA
1,"SB","NAP",4,10,4.5148786629649,39,1,93,17,5,0.407362815365729,NA
0,"SB","ADC",2,9,6.98082085258796,40,2,139,12,6,0.649786548227673,NA
1,"WM","ADC",3,9,7.01208531676481,44,1,59,11,5,0.583956574001207,NA
1,"SB","ABD",3,15,5.59877748499024,64,2,85,26,5,0.444766963822561,NA
1,"AM","ADC",4,11,6.85967531537148,32,1,146,14,2,0.62812716044199,NA
0,"SB","ADC",4,13,5.64879248334938,38,2,183,10,3,0.647052510169567,NA
1,"WM","HDO",3,7,4.79288457578117,50,1,66,13,6,0.390759691778138,NA
1,"SB","QHA",3,9,6.0996456669768,44,1,71,13,5,0.48506617752412,NA
1,"SB","QHA",3,10,4.77291300982787,31,1,120,9,5,0.526723390963612,NA
0,"WM","AML",4,7,6.71107196097846,37,1,153,7,4,0.616076897310113,NA
1,"SB","QHA",4,11,6.45581337891873,49,1,47,13,4,0.486963688564451,NA
1,"IB","ZEF",3,10,7.4010498721331,46,1,102,14,4,0.704304454195314,NA
1,"IB","ADC",3,13,6.97162306754598,40,2,122,2,4,0.658169796180371,NA
1,"IB","NAP",4,12,6.88419059550349,38,1,100,15,3,0.530542665745557,NA
1,"WM","ABD",3,10,3.88643941676098,40,1,166,19,5,0.398789768247543,NA
0,"SB","QHA",3,13,3.42802628625237,49,2,175,17,4,0.341225707218823,NA
0,"AM","GLI",2,13,5.36833508288882,40,2,142,10,6,0.569372086203733,NA
1,"SB","GHL",3,8,4.75963776213139,56,1,78,15,6,0.278192169185015,NA
0,"SB","NAP",3,6,5.33083155910518,42,2,152,15,6,0.468793719051352,NA
0,"WM","POR",3,5,4.28077048261682,40,2,116,13,6,0.247239845075642,NA
1,"SB","HDO",3,11,8.7144303405114,49,2,166,10,3,0.764493007684343,NA
1,"AM","AML",4,11,3.55219345634679,47,1,154,24,5,0.460418295719122,NA
1,"SB","POR",4,19,3.49168131470085,59,2,126,23,3,0.384660793576985,NA
1,"AM","GLI",3,13,7.60717804868971,54,1,170,7,3,0.854384986606718,NA
1,"WM","NAP",4,10,4.42356401562273,34,0,80,19,3,0.40727512366512,NA
0,"AM","AML",3,15,5.28874206886264,29,2,134,7,5,0.594601311940487,NA
0,"WM","AML",3,5,5.66065244696953,45,1,132,16,6,0.477670401117182,NA
1,"SB","POR",3,9,6.01086457457898,43,1,110,8,5,0.611764068132264,NA
0,"SB","GLI",4,9,4.4677554104484,43,1,152,15,4,0.421124689972556,NA
1,"IB","ABD",3,9,6.14182003077113,25,1,61,18,5,0.372440569810857,NA
0,"IB","ZEF",2,11,5.08520316083664,46,2,147,13,6,0.466126277633908,NA
0,"SB","QHA",2,12,5.17804692681786,50,2,141,20,6,0.389486287217727,NA
1,"SB","GLI",4,13,5.0375324432864,54,2,103,6,4,0.334629203925894,NA
1,"IB","QHA",4,12,6.53476514705218,43,1,110,14,4,0.501647598555424,NA
1,"AM","GHL",4,10,4.8563370016082,25,2,94,10,5,0.400967051666579,NA
1,"IB","ZEF",4,8,7.67868667880115,57,1,75,14,5,0.642021929681687,NA
1,"WM","QHA",4,6,3.4792508118672,33,1,116,20,6,0.290935618987991,NA
1,"SB","ADC",3,12,4.53155320715499,18,1,106,11,4,0.518267716536989,NA
1,"SB","GLI",3,8,8.97717655396301,48,2,141,10,5,0.773514774062739,NA
1,"SB","GLI",3,7,5.31446982668294,58,1,92,13,6,0.446066173586442,NA
0,"SB","POR",3,13,5.3185523985026,47,1,137,15,3,0.461738342150126,NA
1,"WM","AML",4,10,6.54209534441155,50,1,89,5,5,0.65482081442408,NA
0,"IB","ZEF",4,8,4.44383813798433,34,1,143,18,5,0.303455742172148,NA
1,"AM","HDO",3,17,5.99350682723598,58,1,115,8,2,0.591068758016764,NA
0,"WM","HDO",4,8,6.2214288381704,35,1,165,11,3,0.525474507808672,NA
1,"AM","ADC",4,11,6.35722177070974,53,1,125,10,3,0.557843941366981,NA
1,"WM","GHL",3,9,5.17382254306036,30,1,62,12,5,0.376368904660699,NA
1,"IB","GHL",2,8,9.37897148959879,58,1,102,14,6,0.930171375772771,NA
1,"AM","NAP",3,14,6.40619872806004,42,1,94,9,3,0.688965490393319,NA
1,"SB","NAP",3,11,5.25731983025859,34,1,105,12,6,0.592971861664307,NA
1,"AM","NAP",3,13,5.93379042509029,42,1,107,20,4,0.584966576589025,NA
1,"IB","NAP",3,9,5.56164635837797,25,1,123,14,4,0.540042881242454,NA
0,"IB","GLI",3,13,3.98458475080214,39,2,161,17,5,0.372790568856259,NA
0,"WM","ZEF",3,10,4.55256457304901,37,2,147,14,5,0.40429911931335,NA
0,"SB","GLI",2,14,4.51918883410126,55,1,154,20,4,0.496952185668648,NA
0,"WM","NAP",4,7,4.4146393927956,36,1,146,17,4,0.437246915489983,NA
1,"SB","AML",4,13,4.14149879708144,46,1,141,29,5,0.432691756842132,NA
1,"SB","POR",4,15,5.21794186902116,29,1,124,21,3,0.584021291431256,NA
1,"IB","POR",3,9,5.94672248767486,28,1,25,13,6,0.419288141932152,NA
1,"AM","NAP",3,11,7.36152851388068,33,1,129,11,4,0.707329949962872,NA
1,"AM","POR",3,8,7.388002605083,66,2,86,7,6,0.592850924623798,NA
0,"IB","GHL",2,14,4.33015119004991,40,2,144,18,5,0.380856782147204,NA
1,"IB","GLI",3,9,5.68478132478919,28,1,130,11,5,0.680116700524219,NA
0,"SB","ABD",2,11,4.22765712235423,48,2,162,19,6,0.463884251683323,NA
0,"IB","NAP",3,11,5.62754381062618,69,2,135,8,4,0.572520575569296,NA
1,"IB","ADC",4,11,6.23853780712618,44,2,60,6,6,0.421320996435851,NA
1,"WM","ADC",3,9,5.47844612328622,34,2,102,19,6,0.494543486682001,NA
0,"WM","ADC",3,8,6.00967994742771,44,1,193,11,2,0.534834121769416,NA
1,"SB","GLI",4,15,4.58687173817799,36,1,122,16,4,0.609354073276249,NA
1,"AM","GLI",3,9,6.84167932183585,56,1,82,14,6,0.620822287787299,NA
0,"IB","GLI",4,12,5.6787318705323,35,2,179,11,3,0.589099470850021,NA
1,"SB","AML",4,8,3.62388788373683,25,1,70,17,5,0.292208618418498,NA
1,"SB","GLI",3,10,6.14540662270676,44,1,95,19,4,0.539850427859865,NA
1,"WM","GLI",3,8,6.83457987209131,56,1,117,21,5,0.531832704646924,NA
1,"SB","AML",3,8,6.14475386984197,21,1,133,17,4,0.468517892230232,NA
1,"SB","QHA",3,9,8.90437644277268,38,2,70,19,6,0.750980613530801,NA
1,"WM","GLI",3,9,4.43959249589818,40,1,136,21,5,0.455925269940062,NA
1,"SB","GLI",4,11,4.6152370496121,17,1,62,16,5,0.311597959545856,NA
1,"SB","ABD",3,12,5.74382311869397,51,1,104,11,5,0.523171315421897,NA
0,"SB","NAP",2,14,4.57939943451472,50,2,157,14,5,0.506873872609529,NA
1,"SB","HDO",4,9,4.16144490221316,44,2,128,21,6,0.379829972626886,NA
1,"AM","QHA",3,15,6.1437817022144,52,1,94,17,3,0.634969213359095,NA
1,"AM","QHA",3,8,5.80398732115783,43,1,74,13,6,0.473075361915036,NA
0,"SB","POR",3,14,4.67018226697439,56,2,168,12,5,0.461535538119525,NA
0,"WM","HDO",2,9,5.60940973876405,18,2,131,11,6,0.483851423621746,NA
1,"AM","ADC",4,11,7.02039089821037,53,1,112,16,3,0.673525163994449,NA
0,"IB","ABD",3,12,3.50135555051921,33,2,168,12,5,0.28779033338875,NA
1,"SB","GHL",3,12,5.01082870122488,41,1,113,17,4,0.417467609584972,NA
1,"WM","NAP",2,12,6.51832257676271,33,2,86,8,5,0.525358830174096,NA
1,"AM","AML",3,12,6.68571225282336,46,1,125,12,3,0.63691827644038,NA
0,"SB","QHA",2,13,6.97550224923742,43,2,116,24,6,0.491312323238604,NA
0,"SB","GHL",2,12,6.93941437988982,50,2,135,19,5,0.601817771483603,NA
1,"WM","GHL",4,10,4.13847300297446,44,1,144,16,4,0.497051552951368,NA
0,"SB","AML",2,13,7.05956836924142,32,2,115,21,5,0.558092835761898,NA
1,"WM","NAP",2,16,6.21921963077022,61,1,139,9,3,0.703714046271527,NA
1,"AM","ABD",3,13,7.08516853266685,45,1,101,14,4,0.71063499768321,NA
1,"IB","ADC",3,5,4.6884251345946,51,1,119,17,7,0.47126450451243,NA
1,"WM","HDO",3,13,6.26742393515385,34,1,30,14,5,0.467026362958167,NA
1,"AM","GHL",2,11,7.61875898931691,67,2,38,19,6,0.50174432399397,NA
1,"AM","ADC",4,10,7.07664784576974,40,1,142,13,3,0.624261145330856,NA
1,"WM","QHA",4,9,6.09497135547418,55,1,126,16,4,0.623980156547176,NA
1,"AM","ABD",4,9,3.87309711051592,45,1,145,20,5,0.474883572980524,NA
1,"AM","POR",4,16,7.33167255254682,52,1,142,7,1,0.835075360619483,NA
1,"SB","QHA",3,11,5.44367547134957,42,1,118,19,5,0.484852344116237,NA
1,"SB","POR",4,9,4.62184755375707,55,1,105,15,5,0.45643737405587,NA
0,"IB","GLI",2,13,5.67081570842462,34,2,157,24,5,0.607353376947522,NA
0,"SB","ADC",2,11,4.03769738830865,59,1,133,19,5,0.369956328873649,NA
1,"IB","GLI",3,11,5.35174869884797,24,1,102,18,5,0.405792090112671,NA
1,"IB","QHA",4,12,5.73366481640224,42,1,72,21,5,0.494292472705606,NA
1,"AM","AML",3,13,7.28637898698627,13,1,84,8,3,0.591426113090785,NA
1,"IB","NAP",4,13,7.40412530106041,51,1,60,14,4,0.648047477658147,NA
0,"AM","ADC",2,14,4.62071594240709,48,2,148,22,6,0.355352076855003,NA
1,"WM","ABD",3,12,6.03821972172095,38,1,63,19,5,0.507459608711857,NA
1,"SB","HDO",4,11,6.8663516870669,30,1,129,16,3,0.566945208109978,NA
1,"SB","GHL",4,8,5.36185441367216,53,2,93,10,5,0.190123837286818,NA
0,"WM","GLI",3,6,4.60147189651393,55,1,149,13,6,0.469898141632549,NA
1,"WM","ABD",3,14,6.68722295957852,59,1,128,11,3,0.726766692978001,NA
1,"SB","NAP",3,16,6.79523647099558,52,1,102,8,3,0.793478071096985,NA
1,"IB","ADC",4,10,6.98954451800504,39,1,76,17,4,0.526442614238855,NA
0,"SB","ABD",2,15,3.62952389048532,25,2,177,14,5,0.564616704153999,NA
1,"WM","QHA",3,9,8.58923709713674,36,1,154,16,3,0.751119765903769,NA
1,"SB","QHA",4,13,6.68336313850162,35,1,94,10,3,0.537521443741093,NA
1,"IB","HDO",3,18,5.72383467260507,59,1,114,16,3,0.639445912833326,NA
1,"SB","ZEF",3,9,4.8033797388642,29,1,110,13,5,0.500886730959038,NA
1,"SB","NAP",3,6,4.43782448866871,35,1,118,18,6,0.402482334467677,NA
1,"SB","ADC",4,9,3.89911518776095,28,2,114,18,6,0.341456525729151,NA
1,"WM","POR",3,8,4.99971726529003,31,1,116,16,5,0.454465671884155,NA
1,"SB","NAP",4,9,4.30043592672048,66,1,148,16,4,0.5173992787106,NA
0,"IB","AML",3,11,5.4069051797202,45,1,106,13,5,0.440698407249046,NA
1,"WM","ABD",3,9,8.66440283066905,43,1,124,16,4,0.732118665063587,NA
1,"AM","HDO",4,8,4.35570693702858,66,1,130,20,5,0.358091889104356,NA
1,"AM","HDO",3,16,5.65021390852556,30,1,85,15,3,0.529647243485904,NA
1,"IB","GHL",2,10,5.50205130175693,21,1,87,15,6,0.442718982095505,NA
1,"IB","NAP",3,10,7.18587281882423,60,1,81,14,4,0.559078178429989,NA
1,"SB","QHA",2,18,6.47043175231375,24,1,122,0,3,0.797486445258283,NA
0,"IB","HDO",3,9,5.00103003325436,41,1,155,13,5,0.500185822498529,NA
1,"AM","QHA",4,13,4.14265910768485,44,1,143,17,4,0.506120882367671,NA
1,"SB","ADC",4,10,5.21381920643571,27,1,84,15,4,0.363481120817554,NA
0,"IB","POR",5,8,5.27042888560089,54,1,196,11,2,0.417519586945101,NA
0,"WM","AML",3,7,5.37787993140419,43,2,147,15,6,0.53785220331123,NA
1,"SB","POR",3,3,3.16057194393422,63,1,107,18,6,0.16106046098427,NA
0,"WM","ZEF",3,10,4.14669011130744,58,2,138,18,5,0.29862494118802,NA
1,"IB","ZEF",4,10,5.47751793187818,46,1,79,14,4,0.468106166074144,NA
1,"SB","HDO",2,10,5.10961887963452,45,1,86,14,6,0.454109034426352,NA
0,"SB","ABD",3,12,3.61752654898727,47,2,180,15,5,0.430986678116846,NA
0,"IB","GHL",2,16,3.8195892859692,32,1,139,18,5,0.469594482584049,NA
0,"SB","ZEF",4,6,7.27485988951683,23,1,140,11,3,0.516796701824329,NA
1,"IB","QHA",4,12,4.00780935620749,34,1,94,18,5,0.425120087892897,NA
0,"SB","NAP",3,7,5.34350740548668,49,1,97,16,5,0.311608111211344,NA
1,"SB","ABD",4,11,6.65979294727453,53,1,72,16,4,0.564667895991125,NA
1,"WM","NAP",4,8,5.04661059360846,55,1,105,14,5,0.578294605522276,NA
1,"SB","GLI",4,13,3.40080196767595,66,1,134,17,4,0.480250176374062,NA
1,"AM","POR",3,10,8.14560943952654,39,1,109,15,4,0.776893301142318,NA
1,"IB","ABD",3,14,7.54189051394285,27,1,31,13,4,0.660405420901202,NA
0,"IB","POR",3,6,4.50036540109647,29,1,95,16,7,0.333474566797491,NA
1,"WM","ADC",3,12,4.73744121280287,14,2,131,24,5,0.40291342309415,NA
0,"IB","AML",2,13,6.59970046167166,45,2,130,25,4,0.501897831207986,NA
0,"IB","GLI",2,12,5.82608861131212,56,1,168,21,5,0.661951388822969,NA
1,"WM","QHA",4,13,3.44575615580974,34,1,151,22,3,0.350532414184423,NA
1,"AM","POR",4,9,6.31066272448677,44,2,109,11,5,0.314524325080713,NA
1,"AM","GLI",3,8,4.00401640335433,58,1,105,18,5,0.313127237920757,NA
1,"SB","POR",4,13,5.39590826570272,29,1,111,20,4,0.620547486301723,NA
0,"IB","ZEF",4,11,5.00005707707072,62,2,179,13,3,0.405749261544671,NA
0,"IB","GHL",3,11,7.78159203332294,42,2,153,9,3,0.725624557732952,NA
1,"IB","ZEF",3,10,4.55580556317497,42,2,127,24,5,0.380988488277571,NA
1,"SB","GHL",3,8,6.41720095681218,38,1,66,20,6,0.480591242063799,NA
1,"WM","ADC",3,12,5.74341001543352,42,0,100,17,3,0.531765835016138,NA
0,"SB","AML",2,18,5.20299002660989,47,1,151,23,3,0.512314129286329,NA
0,"IB","QHA",3,12,5.28515306052183,48,2,77,11,7,0.470367125439015,NA
0,"SB","GHL",3,12,5.16192910493858,32,2,120,17,5,0.3162543410688,NA
0,"WM","GHL",3,9,6.11533604295164,30,1,123,10,5,0.634674085285608,NA
1,"WM","HDO",4,12,6.00185551386788,19,1,86,13,3,0.423508041867814,NA
1,"WM","NAP",4,7,2.72208121241633,46,1,103,18,6,0.340064840303865,NA
0,"IB","ZEF",3,13,4.88937194839074,45,1,146,23,4,0.450970620340206,NA
1,"WM","QHA",3,10,6.08263714335584,39,1,41,14,6,0.58185675295645,NA
1,"SB","GLI",3,7,6.14739279131346,41,2,137,13,6,0.586631880074923,NA
0,"WM","GHL",3,6,6.16922033050439,41,2,124,12,7,0.371656994675108,NA
1,"AM","ABD",4,10,5.89466042171209,39,2,102,4,5,0.486180765936257,NA
1,"AM","POR",3,11,6.96751232172806,59,1,116,11,5,0.685376184354377,NA
0,"IB","QHA",2,12,4.96628056861765,59,2,145,12,6,0.540218891766566,NA
0,"SB","ABD",4,8,7.19556569614933,27,1,146,10,4,0.645837209788987,NA
1,"AM","ADC",2,9,5.31431362748738,39,1,109,11,6,0.485036701997078,NA
1,"SB","POR",4,10,6.7885620472748,41,1,141,12,3,0.578796412428905,NA
0,"WM","GLI",2,10,3.52973079037413,39,1,166,7,5,0.547065952859704,NA
1,"SB","ZEF",3,12,6.27963756720651,47,1,76,12,4,0.521278325370696,NA
1,"IB","ZEF",4,14,2.81731433770712,37,1,137,23,4,0.329798579162682,NA
1,"AM","HDO",3,7,6.23233982391392,35,2,113,16,6,0.512622787836473,NA
1,"IB","ADC",3,12,6.61091504080897,26,1,155,7,3,0.564930110375621,NA
1,"SB","GHL",3,10,5.18221545241143,47,1,95,15,5,0.484584894897842,NA
1,"WM","AML",3,13,6.26418821927712,51,1,108,11,3,0.637208249893999,NA
0,"SB","QHA",4,7,6.31126895971912,37,1,159,8,3,0.512982665846694,NA
1,"WM","QHA",3,10,7.25815292147981,48,1,82,16,6,0.732895814675048,NA
1,"SB","GHL",4,9,2.71941336020546,45,1,144,25,5,0.245221409791429,NA
1,"SB","HDO",4,9,3.42220339100819,34,1,106,21,5,0.318339573098304,NA
1,"WM","HDO",3,15,6.42724344878243,29,1,136,2,3,0.677878167464816,NA
0,"IB","QHA",3,11,3.83845566375515,38,2,138,14,6,0.437887266996865,NA
0,"AM","ADC",3,7,5.81854257754226,27,1,196,11,3,0.474273926843279,NA
1,"IB","HDO",2,13,7.8985944399982,42,2,66,10,5,0.708678328807184,NA
1,"SB","POR",2,14,6.82185061002803,34,1,23,8,5,0.496374306719707,NA
0,"IB","NAP",3,11,4.60008019610651,28,2,189,12,4,0.561909779107443,NA
0,"AM","ADC",3,8,4.096263998308,54,2,163,10,6,0.428853652392961,NA
1,"IB","QHA",3,9,5.67194600319806,24,1,105,17,6,0.572772806689057,NA
0,"SB","GHL",3,12,4.8106263814283,49,2,168,12,6,0.516980842727092,NA
1,"WM","ADC",3,11,6.5449662711605,31,1,122,10,4,0.658290567725755,NA
1,"SB","GLI",3,10,4.98470004396987,43,1,109,12,5,0.541302340777853,NA
0,"WM","AML",3,11,4.3274436833345,35,2,144,7,5,0.43995489150248,NA
0,"IB","ZEF",3,5,6.57656733514924,36,2,124,12,6,0.48103695090292,NA
1,"IB","GHL",4,11,6.1502577004889,39,1,119,13,3,0.44508656001433,NA
1,"WM","POR",4,14,5.23079942315413,36,1,148,7,2,0.391179559339397,NA
0,"AM","QHA",3,11,4.87287907417499,39,2,108,11,7,0.498092085343195,NA
0,"IB","GLI",3,10,5.97403877980095,34,2,163,12,4,0.513951872458279,NA
1,"AM","QHA",4,11,3.62152553730775,41,1,85,23,5,0.262068255288974,NA
1,"WM","ADC",4,10,4.32513076928463,53,2,104,6,5,0.248347642666148,NA
1,"AM","GLI",3,9,6.06585733790754,50,1,126,15,5,0.569077366746757,NA
1,"AM","AML",3,15,6.81820673499672,46,1,109,10,3,0.748934836909203,NA
0,"AM","AML",4,6,5.71570881191944,57,1,122,10,5,0.535017820044576,NA
1,"WM","ABD",4,13,3.08575397974289,26,1,186,17,3,0.57068325092823,NA
0,"SB","ADC",3,10,5.60149255355361,32,2,128,11,5,0.49069007698058,NA
1,"WM","NAP",4,10,7.64885107881079,50,1,167,10,3,0.81927819059375,NA
1,"AM","GLI",3,8,7.4999241694086,41,2,93,16,6,0.673339693995058,NA
0,"SB","ZEF",3,10,5.32296006436695,56,2,112,12,6,0.457286353552961,NA
1,"AM","GLI",3,13,5.5496359012099,32,1,115,15,4,0.569179413780181,NA
1,"SB","GLI",4,12,6.00781500896199,40,1,19,13,5,0.38149731399683,NA
1,"AM","ABD",4,10,6.21876008111823,28,1,144,12,2,0.541523793054453,NA
0,"IB","ABD",2,13,4.63785749408676,46,1,148,16,6,0.612833942687369,NA
1,"AM","GHL",4,11,3.66006333716001,35,1,153,19,4,0.469045508534176,NA
1,"IB","NAP",4,9,5.62266684205518,53,1,145,13,3,0.467898329575067,NA
0,"AM","GHL",3,3,7.0829797174049,29,2,113,20,6,0.409584379997584,NA
1,"IB","HDO",2,11,8.58413261288528,63,1,142,20,4,0.936460154300028,NA
1,"IB","ABD",3,9,4.66783652810788,50,1,157,18,5,0.482098633133518,NA
1,"WM","GHL",3,7,6.41968045949836,37,1,123,14,5,0.609770765496441,NA
1,"IB","POR",3,12,7.88183440174825,39,1,84,14,3,0.680293727523228,NA
1,"IB","QHA",3,9,5.72841546003674,45,2,81,14,5,0.303303686459486,NA
0,"IB","ADC",3,14,5.66514381414659,55,2,163,10,5,0.650139245390148,NA
0,"WM","POR",4,8,4.80600790355754,35,2,138,10,5,0.482497734765458,NA
1,"IB","AML",3,11,5.73301569426099,36,2,116,21,5,0.500377200647723,NA
1,"AM","POR",4,12,2.44186602708539,32,1,147,22,4,0.35529654969766,NA
1,"AM","ABD",3,13,5.59429550007233,50,1,163,17,4,0.686832171822329,NA
